,Comment,User,Date,Post
541,вот нормальная запись конечной формулы если поможет,471025212,1539367071,5722
542,"Корень из ста семнадцати — это сильно, да.",2485575,1539367533,5722
543,"я подставлял энки , ответ сходился",471025212,1539367598,5722
544,"окей , а теперь я еще и написал прогу в которой сверил ответы формул , они совпали",471025212,1539372578,5722
545,"Так, Антоны, давайте уж как-нибудь избавимся от корня из 117 :)",1097762,1539376646,5722
546,"Кстати, а до какого n тебе удалось численно проверить? И вообще, показал бы прогу! )",1097762,1539376919,5722
547,она прост сверяет рекурсивную формулу  с формулой с корнями при очень точном округлении корней,471025212,1539381881,5722
548,тоесть корни тоже плохо?,471025212,1539381902,5722
549,я хотя бы близко?,471025212,1539381912,5722
550,Да ну у тебя правильный ответ с корнями (я проверил). Просто писать его в таком виде — преступление. Ты бы ещё двойку записал как корень из четырёх! :),1097762,1539452176,5722
551,"Богиня УК РФ и волейбольного мяча, это ты?? Я в сомнении...",167290782,1538497706,5705
552,"[id167290782|Мария], думаешь она ?)",179102871,1538498994,5705
553,"[id179102871|Юрий], это я по фразе: ""... вырастет такая крутая вожатая""",167290782,1538501872,5705
554,"[id167290782|Мария], 🌚👍",179102871,1538501982,5705
555,Настя Муравьёва.,427232478,1538571166,5705
556,"[id427232478|Кирилл], мне кажется, что ты мухлюешь :)",18238544,1538581010,5705
557,"и кстати нет, у меня шубка была черная :)",18238544,1538620981,5705
558,"Второй день заканчивается, но дело не сходит с мертвой точки. Сделаем подсказку: девушка в первый день КЛШ на Марафоне уделяла особое внимание шишкам😉. Даём вам еще сутки подумать.",-49558,1538662129,5705
559,Оля Бакурова?,14015087,1538671814,5705
560,Кто кроме Белок ещё может любить шишки?)),213742349,1538737524,5705
561,Таня догадалась первая и единственная:),-49558,1538761037,5705
562,"аааа только сейчас увидела, такая милота!",29461909,1539091924,5705
563,Будущий покоритель молодых девичьих альфа-сердец?:),152984095,1537167220,5692
564,Холода! Зима близко.,167290782,1537167439,5692
565,"Ой, помню наши баталии этой зимой. 
Только он без валенок был, зато в распахнутой легкой курточке🧐",167201526,1537167839,5692
566,"Проще простого, Это Садовский ))",3313217,1537168551,5692
567,Адик,34657918,1537182364,5692
568,"До чего узнаваемый взгляд, кто бы мог подумать :)))",17656236,1537184004,5692
569,Ваня Адо.,427232478,1537187359,5692
570,,308071,1537230573,5692
571,"[id308071|Артём], так вот в чем тайна названия французского радио Ado FM!",17656236,1537390881,5692
572,"От лица паблика заявляю, что вопрос был слишком легким, вы все оказались правы:)",52793528,1537390910,5692
573,Ой ),1097762,1538527323,5692
574,"Вообще, если судить именно по этим фотографиям, тезис о серьёзности и непосредственности не кажется таким уж бесспорным :)",1097762,1538528302,5692
575,,-49558,1548286335,5692
576,"А я и не знал, что школьника Тёму тоже в первый раз отправили в КЛШ насильственно ;D Подкинем ему на радость щепотку ностальгии. 20 лет прошло!",128611860,1536962975,5680
577,"Лёха, сам подумай какой умный человек поедет в школу в первый раз по доброй воле, только в наказание!!!",3313217,1536972010,5680
578,ну я добровольно поехал...,209055527,1536973596,5680
579,Какие мамонты из кустов вышли:),7534732,1537071810,5680
580,"29 лет назад для 9ки ""попасть"" в КЛШ было круто: ""брали"" не всех. Это был вызов. Обсудить с побывавшими там уже школьниками я не мог в силу отсутствия таковых знакомств, вступительное мне вручила Валентина Калужская, заведовавшая НОУ при нашем Дворце пионеров им. Комарова (космонавта). Поскольку на краевой конференции этих самых НОУ я занял всего лишь 2е место, летнешкольные ""вербовщики"" вниманием меня обошли...",209055527,1537077768,5680
581,"И вступ я решал, разумеется, полностью (по-моему, опции делать это только на избранный департамент тогда не было... или меня это не интересовало). Зато моя анкета заинтересовала Г.И.Г. и он ""взял"" меня в клубную Гамму, чем изрядно поменял мою жизнь.",209055527,1537077994,5680
582,"А что быть умным — это круто, я придумал сам, ""побывав"" в 8м классе 2 раза... после чего анатомию человека сдал экстерном в сентябре, в годовом табеле исчезли тройки, да и четвёрки только две осталось (русский и пение, ога. Но тут и маменькина заслуга: к двойкам она с пониманием относилась, хотя и с разборками, а вот за тройки чморила сурово. В школу ""на вызовы"" же не ходила принципиально класса после 3го). Поведение с ""уд"" на ""хор"" сменилось только в 9м классе: после Калоши я внезапно легко стал общаться с учителями (и по сю пору с нежностью всех вспоминаю), и меня из ""Г"" класса даже перекинули в ""А"" — была тогда такая цветовая дифференциация штанов (и нагрузили периодическим проведением уроков биологии и географии для нашей и младшей параллели). И только вернувшись из Школы, с удивлением осознал, что моя новая ""классуха"" — бывшая летнешкольница (лет на 8-10 Марго старше нас была), а новая биологиня — вообще родня Исаку... А под Новый год 90/91 наша компания друзей по КЛШ при моём активном участии (но с подачи Вовки Лунина при поддержке Г.И.Г. и благодаря Кате Ермаковой, которую ""одну не отпускала мама"") осуществила массированный десант сибиряков в ЗПШ, но это уже другая история.",209055527,1537078478,5680
583,1989,209055527,1537080202,5680
584,"[id209055527|Олег], а в том самом десанте на ЗПШ коллега Катанаев участвовал?",308071,1537087662,5680
585,В том самом нет. Мы с камрадом отметились как преподы уже в 94,209055527,1537091179,5680
586,"Активная подготовка к 43 сезону, слава богу, закончилась, а началась, насколько я могу судить, подготовка к 44.",2485575,1536561524,5677
587,"Плохо подготовились, давай по новой.",142966779,1536564681,5677
588,"Вейт, а что случилось с полной версией? )",1097762,1536513934,5670
589,Полная версия данного видео будет доступна при оформлении платной подписки КЛШ PRO.,50218215,1536525551,5670
590,К оплате временно принимаются только шейкили!,-49558,1536528109,5670
591,,4470242,1536545746,5670
592,Ахах,295049923,1536557030,5670
593,отлично😘,-150723193,1536260797,5661
594,Там есть такое ),1097762,1534805649,5652
595,Наконец-то все увидят нашу удивительную конструкцию для перегонки с паром:D,83301008,1534636806,5650
596,Самая модная дверь в КЛШ 🌝,179102871,1534260665,5645
597,Не стесняйтесь отмечать себя и друзей!,232564992,1533974133,5640
598,"он у вас там всю школу то с мячом носится, то спит",18238544,1533824316,5629
599,Особенно мило выглядят кроссовочки)),17656236,1533829777,5629
600,... то спит с мячом ),1097762,1534686901,5629
601,https://vk.com/album-49558_255706342,4223712,1533746863,5615
602,Не смогла найти нашу совместную фотку... Эхх😔,313170144,1533802353,5615
603,А музыка с побудок и лужайки будет?,180647941,1533612905,5607
604,Где и во сколько встречаемся для похода на Столбы?),198677083,1533626629,5607
605,"Будет много материалов с сезона, в том числе плейлисты муз лужаек и побудок, материалы учебных занятий, вк и киноклуба, задачи дня, задачи фмт",4470242,1533647785,5607
606,Почему то затерялась замечательная работа Семена Дегтерева,36484707,1533692663,5605
607,"И его же потрясающий фильм ""Звёздные войны""",36484707,1533693075,5605
608,я же не одна тут вижу Сашко и Григоряна?,322598155,1533551397,5597
609,"это я, а не Сашко!",208583620,1533558636,5597
610,"блин, опять перепутала!!!1!1!!1",322598155,1533559189,5597
611,"Кажется, Даню Тихомирова снова забыли",167290782,1533616562,5597
612,"А можно узнать, кто есть кто в реальности?",176438353,1533750064,5597
613,"[id167290782|Maria], это Рита",449448630,1533786777,5597
614,а вот Боря Демешев,449448630,1533786821,5597
615,"[id449448630|Gilbert], ну да, Рита",167290782,1533786856,5597
616,"[id167290782|Maria], они двойники",449448630,1533786920,5597
617,Так вот какое это было слово!!!,17656236,1531460112,5592
618,"Возьмите меня в команду😏, пж",208546162,1525780450,5576
619,"Друзья, очень вас ждём! Круто, если соберётся сборная КЛШ😄",14803922,1526579871,5576
620,"А если тебя зачислят в резерв, то вообще есть шансы попасть в основную группу?
Если есть, то каким образом идёт зачисление?",441848693,1523439999,5520
621,"[id441848693|Евгений], шанс есть, я сам в том году по резерву прошел) просто пишешь ещё одно собеседование, и если хорошо напишешь - пройдешь😊",139672350,1523933019,5520
622,Ну же,441848693,1524728305,5520
623,Ну че там?,139672350,1524800481,5520
624,"Эмм, уже не смешно",313170144,1524826980,5520
625,"Мы же ждем, напишите пожалуйста сразу о дополнительных испытаниях для тех, кто не попал в основной список",81902776,1524845790,5520
626,шо за прекол,176460053,1524884098,5520
627,"Нет, ну серьёзно. Мы же ждём. Может хотя бы перенесёте дату оглашения результатов, потому что мы каждый день сюда заходим, в надежде увидеть списки, а в итоге ничего.",319803709,1524922164,5520
628,"По сути, всё правильно, уже 28, завтра 29, все эти даты ПОСЛЕ 26 апреля.",441848693,1524931449,5520
629,Таким образом они могут и в июне выставить...,319803709,1524934751,5520
630,"[id319803709|Анастасия], когда вступительные отправляла и спросила, они ответили, что в конце апреля- начале мая результаты",157067539,1524935383,5520
631,"[id157067539|Анастасія], ок, спасибо. Будем надеяться, что это произойдёт как можно скорее...",319803709,1524935654,5520
632,Ожидания становятся невыносимыми,362725272,1524973440,5520
633,"Ребят
На сайте вроде написано 5 мая.
Давайте будем немного терпеливее))",330294480,1525006007,5520
634,Уже завтра,441848693,1525436545,5520
635,"Алло, кому-нибудь уже пришло письмо?",235225843,1525517488,5520
636,"[id235225843|Даша], нет",157067539,1525518160,5520
637,Мб вы просто,208546162,1525523782,5520
638,Не поступили?,208546162,1525523790,5520
639,"[id208546162|Тимофей], письма на эл.почту в любом случае приходят",345237201,1525524144,5520
640,"Даже на сайте ничего нет. Они, может, ещё не проверили...",319803709,1525524191,5520
641,"[id345237201|Ника], о, ну тогда остаётся только ждать , сейчас все еще 5 мая",208546162,1525524239,5520
642,"[id208546162|Тимофей], тебе пришло?",157067539,1525524472,5520
643,"[id157067539|Анастасія], нет",208546162,1525524661,5520
644,Мне до сих пор ничего не пришло,375917464,1525576543,5520
645,"Саша, мне кажется, что никому не пришло. Хотя, не знаю",167290782,1525580821,5520
646,"Пришло письмо! Боже мой, руки от счастья трясутся.",159016734,1525616726,5520
647,"Письмо получено. Осталось узнать, какое направление",280582169,1525619087,5520
648,"Ахах,  пошла сова письма разносить",187049075,1525620177,5520
649,Ураааааа!,139672350,1525620219,5520
650,Проверяйте скорее почту!,139672350,1525620230,5520
651,Я поступил 🌚,179102871,1525621885,5520
652,Еееееееее🎉,375917464,1525622332,5520
653,Я с вами) Ура ❤❤❤,251809684,1525622826,5520
654,НЯЯЯЯЯЯ🤗❤️,332762614,1525624372,5520
655,А где можно общий список посмотреть?),313170144,1525663020,5520
656,"А если не поступил, то письмо не придёт?",224166866,1525683728,5520
657,"[id224166866|Александр], скорее всего. Но я бы в список общий заглянула)",313170144,1525696755,5520
658,"[id313170144|Полина], а где он?",456396689,1525704924,5520
659,"[id456396689|Анна], сама не могу найти. Нашла только резервный. Меня там нет, приглашение вчера пришло, хочу увидеть своими глазами, что я в основном составе",313170144,1525705396,5520
660,"[id313170144|Полина], а можно ссылку?",165056085,1525763552,5520
661,"[id165056085|Виктория], klsh.ru",313170144,1525771901,5520
662,"Письмо в любом случае,я думаю,должно прийти.На сайте написано,если не пришло письмо,связаться по электронке Klsh@klsh.ru",332762614,1525796403,5520
663,"Спасибо, я вроде уже разобралась))",224166866,1525796471,5520
664,Чего учителя русского языка не знают о громких заголовках?,7094449,1525281126,5518
665,А результататы олимпиады КЛШ не будут учитываться при составлении итогового рейтинга?,81902776,1519981700,5499
666,"В форме регистрации на собеседование, в пункте выбора приоритета направления, цифра 5 обозначает максимальное желание или минимальное?",161419774,1519984273,5499
667,"[id161419774|Anna], максимальное.",-49558,1519985689,5499
668,"[club49558|КЛШ], когда примерно будут результаты по вступительным заданиям? Прошел/ не прошел....",157067539,1519990448,5499
669,Так то 11 марта идёт всесибирская олимпиада по физике . Что делать этим ребятам?,39227111,1519991292,5499
670,И ещё заключительная олимпиада ИТМО по математике,39227111,1519991512,5499
671,А каким образом идёт отбор в КЛШ?Это сумарный результат по зимней олимпиаде+вступительные задания+собеседование?Просто первый раз пробую попасть и не знаю как это работает.,441848693,1520005511,5499
672,"[id157067539|Анастасія], во второй половине апреля все получают свои результаты на эл.почту)",345237201,1520009202,5499
673,Добрый день) а когда состоится собеседование в летнюю школу для 2 класса?,183388936,1520060594,5499
674,"[id441848693|Евгений], отбор проходит раздельно по всем зачетам, баллы будут суммироваться при выборе курсов, уже в Летней Школе",-49558,1520067168,5499
675,"[id183388936|Елена], в КЛШ участвуют школьники только после восьмого, девятого или десятого классов",-49558,1520067229,5499
676,"[id81902776|Алина], эти рейтинги не суммируются при поступлении.",-49558,1520067298,5499
677,"Скажите ,пожалуйста, а летняя смена когда обычно проходит?",240439325,1520092706,5499
678,"[id240439325|Мария], обычно с 15 июля по 4 августа, скорее всего и этим летом так же",4223712,1520103610,5499
679,"[id39227111|Марина], в отличии от КЛШ, олимпиада не сможет изменить жизнь, научить чему-то, привести новых друзей.",4223712,1520320441,5499
680,"[id4223712|Андрей], скажите, пожалуйста,а что нужно взять на собеседование в какой форме оно проходит?",240439325,1520351551,5499
681,"на собеседовании вам помогут ручка и несколько листов бумаги. Школьники будут распределены по аудиториям, в зависимости от направления. Там им будут выданы задачи по трем (иногда четырем) предметам. Беседа с принимающими происходит после решения задач.",4223712,1520394114,5499
682,"[id4223712|Андрей], ещё один вопрос,а сколько в целом длится это мероприятие?",240439325,1520599347,5499
683,"[id240439325|Мария], столько, сколько вам нужно для качественного решения всех задач:)",83301008,1520730487,5499
684,Завтра отправим :) с утра,10894757,1519638174,5490
685,1 марта ещё можно присылать?,375917464,1519768211,5490
686,"Да, когда перестанут принимать работы?",420533503,1519807300,5490
687,"Ребят,куда сдавать работы ?",441848693,1519817432,5490
688,"[id375917464|Sasha], 1 марта уже поздно будет",4470242,1519828781,5490
689,"[id420533503|Nikita], 1 марта уже поздно будет",4470242,1519828787,5490
690,"[id441848693|Evgeny], во вступительных заданиях в самом начале подробно написано, как оформлять и куда отправлять",4470242,1519828852,5490
691,"Отправили вчера работы по трем направлениям, но забыли скопировать необходимые задания из направления НТН в НОН. Сегодня послали задания по НОН заново  с задачами. Засчитаете?) Климкина Мария",3384879,1519880029,5490
692,"Можно обратно школьницей стать, а:с",11795033,1513623901,5468
693,Слабо светятся,220553930,1513665625,5468
694,крууууто! раньше не замечал),139672350,1513680268,5468
695,очень продумано. так зондерам будет легче находить школьников ночью),218116680,1513852547,5468
696,"[id218116680|Алина], спасибо за подсказку, если пойду ночью гулять - обязательно его сниму😊",161419774,1513852669,5468
697,"[id218116680|Алина], нееее (но это не точно)",161419774,1513852727,5468
698,"Жаль, что поучаствовать не смог(( 
Но победителям мои поздравления))",163812972,1513558506,5458
699,"Ееее, молодцы! :)",84944886,1513560263,5458
700,Сколько приглашений будет?,220553930,1513561922,5458
701,"[id220553930|Егор], все вышеуказанные получили",251687430,1513562047,5458
702,"[id251687430|Александр], а, ну всё, красава",220553930,1513562646,5458
703,"Отлично, спасибо. Было очень весело.)
P.S
Я ""Бойматов"".
P.P.S
И ""Юсуфджон"".",406360978,1513614230,5458
704,¯\_(ツ)_/¯,-49558,1513766048,5458
705,"[club49558|КЛШ], но....я же.....",406360978,1513766361,5458
706,"Макар, котичек, поздравляю! :)",17656236,1514570537,5458
707,"А если 47 место,значит ли это что зачислен?",441848693,1517249542,5458
708,"[id441848693|Евгений], нет, но Вы получили повышенный рейтинг, это даст дополнительные баллы к вступительным испытаниям! Присылайте решения вступительных заданий и приходите на собеседование 😉",-49558,1519307103,5458
709,"[club49558|КЛШ], надо быстрее садиться решать задачи,а то не успею",441848693,1519312567,5458
710,Спасибо,328293631,1513134470,5452
711,"А где и когда можно ознакомиться с результатами? Хотя,зачем это человеку, что, скорей всего, болтается в конце списка🌝",280582169,1513511602,5452
712,"[id280582169|Lyudmila], будут чуть позже",-49558,1513516394,5452
713,Почему такой снимок?😳,17656236,1512382170,5448
714,"Никита, спасибо. Обожаю тебя и Зимние письма❤",152984095,1511093706,5439
715,"Всем доброго времени суток. Был студентом КЛШ в 2007 году (32 сезон). Меня интересуют правила ""Интеллектуального биатлона"". Где можно ознакомиться?",50750597,1522330606,5433
716,"ах, мечта!",319989,1508168367,5429
717,,9618297,1505163419,5414
718,Умопомрачительно! Спасибо :),18204805,1504397000,5406
719,"Блокнот общественника возможно мой, но надо  внутри смотреть",154210442,1503575135,5391
720,Красные и серые кроссовки - точно Никиты Ниткина из Омеги,136524970,1503579200,5391
721,"Если не найдутся хозяева, претендую на шляпу и красные боксеры! )",1097762,1503584941,5391
722,Возможно мой блокнот общественника. И сандали чёрные точно мои! Гы),310275062,1503597698,5391
723,А медиаторы от гитары не нашлись)),339006380,1503662154,5391
724,А когда будет раздача дисков?,156569624,1503665656,5391
725,"Эта шляпа была там ещё до того, как мы заехали, а вот блокнот точника возможно мой",174733083,1503674104,5391
726,"Если серый квадрат при проверке окажется футболкой с длинным рукавом, то он мой:)",152604563,1503693702,5391
727,А маникюрных  ножниц не было?,3384879,1503921768,5391
728,Полотенце Nike мой брат забыл😒,332762614,1503940443,5391
729,А заучкам отвечать можно?:),17656236,1503210092,5379
730,"Вот это да 😃😊 семь лет прошло, а я до сих пор помню этот мяч и падение в грязь 😃 
Спасибо всем, было круто! 🤗 

P.s. Команде Альфа 2010 г. всем Привет! И всем кто знает вратаря в красных грязных шортах Привет:)",258817771,1503231673,5379
731,Нужно ),1097762,1503249453,5379
732,Знаю вратаря в красных грязных шортых ),1097762,1503249706,5379
733,🙈,179855592,1503441576,5379
734,"Я примерно так реагировал, когда вы с Ритой на видео совершали какие-то совершенно не совместимые с жизнью кульбиты.",1097762,1503516167,5379
735,Рустам - пророк:) Никита и так участвует во всех концертах:),52793528,1503212153,5378
736,">на полноту и непротиворечивость

Кажется, у Гёделя возникли вопросы.",145251185,1502851096,5372
737,"Если и так, то отвечать на них всё равно не ему придётся.",1097762,1502908595,5372
738,🖤🖤🖤🔥,167290782,1502624939,5367
739,наконец-то клш услышит хит про команду мю,151796374,1502599765,5363
740,k l e v a,54300321,1502667430,5363
741,❤🔥,167290782,1502385735,5350
742,Шикарные,167290782,1502385865,5350
743,"[id167290782|Мария], ❤️",180729831,1502386776,5350
744,"(завистливо постукивая клюкой) Да-а-а, в наше время таких фоточек не было... ☝ КЛШ-90, еслифчо",52164578,1502337858,5344
745,,126366187,1502368598,5344
746,"Пойду поплакаю (снова) по поводу того,что я поступила,но не поехала,а это был мой последний шанс попасть в КЛШ (:
Ну-с,сезон удался у вас на славу!
КЛШ в моем сердечке, хоть я ни разу не была там🙃",87657279,1502810646,5344
747,"Ботай, блин!",319989,1502270693,5339
748,,377866785,1502342475,5339
749,жизнь удалась,115682455,1502078853,5323
750,Уиииии!,310275062,1502076528,5317
751,,51297494,1502083149,5317
752,,51297494,1502083172,5317
753,,51297494,1502083206,5317
754,,51297494,1502083231,5317
755,Теперь все,51297494,1502083259,5317
756,,264600444,1502089176,5317
757,Лайф из пэйн😣,332762614,1502035565,5311
758,"[id332762614|Аня], лайф из пэйн^2",310275062,1502037594,5311
759,"Я не понял, нажимая на "" завтра в десять"" выходит ссылка на Календарь с восьмым числом, но сам текст про седьмое.",380628781,1502068422,5311
760,Стааааас ты лучший! Уху!,310275062,1502037627,5303
761,"Там возможность дышать 42, горячая вода 146 (отсылочки)",74573256,1501991363,5301
762,А как же: повесь своё ухо внимания на гвоздь моего красноречия? Или это классика?,163812972,1501998425,5301
763,"Ну или: ПОЙДЁМ, ВЫЙДЕМ!",163812972,1501999200,5301
764,"— Лупачи! / А! / Лупачи! / О! / Лупачи! /непереводимый фольклор/
P.s. Непереводимый_фольклор=autistic_screeching",179867156,1502001035,5301
765,*Не еш - подумой,84944886,1502003725,5301
766,"Спасибо филнапу, я подсел на Костюшкина.",51297494,1502018502,5301
767,Спасибо всем за сезон :）,127400925,1501931957,5291
768,Залил слезами всё на свечке((((,310275062,1501932847,5291
769,,176438353,1501933893,5291
770,Приезжайте на НТН-43!,7094449,1501943552,5291
771,"[id7094449|Nikita], вот тут более полная картина НТН:))",52793528,1501955605,5291
772,Как это в следующем году? А как же Столбы?,161419774,1501995995,5291
773,"Не могу сказать, что меня пугает перспектива вожатства с Соней, но как-то это всё неожиданно :)",1097762,1503249941,5291
774,"[id1097762|Ivan], если посмотреть на второе фото, у тебя ещё много опций)",7094449,1503249994,5291
775,Ты б ещё взгляд в будущее сюда положил ),1097762,1503250546,5291
776,Всем хорошего сезона!,93790230,1500061146,5289
777,Ваня круууут,130722839,1494768979,5276
778,❤️💛💚💙💜❤️💛💚💙💜❤️💛💚💙💜,264600444,1494770664,5276
779,АВЕ 😢,377866785,1494771585,5276
780,Несчетное количество — это действительно очень много.,1097762,1494815657,5276
781,"Хорошая затравочка на сезон, прямо сам хочу на такие занятия",176438353,1493970149,5263
782,"[id176438353|Никита], ты не школьник",75980512,1493971269,5263
783,,176438353,1493972418,5263
784,Как будто зондеров кто-то на пары не пускает. Они сами на них чет не ходят дня этак с третьего...,2485575,1493975309,5263
785,"Если можно ходить, то это же ваще тема",176438353,1493979587,5263
786,"Да все вы так говорите сначала, хехехехе.",2485575,1493979912,5263
787,"Посмотрим еще, чего сказали, и что на деле",176438353,1493980668,5263
788,Гуманитариев захватили Шарифуллины) урра! ❤,163406594,1494035631,5263
789,"НОН все больше походит на НДН (для души), нраица",184721724,1494060820,5263
790,,377866785,1494116764,5263
791,"[id377866785|Stas], я ж любяя🖤",163406594,1494127997,5263
792,,163406594,1494948875,5261
793,Отличный художественный фильм про нашего героя:,-49558,1493181034,5256
794,"А ""Трактат"" кто-то вон напел даже.",2485575,1493190438,5256
795,Немного красивых опытов с лазерной указкой:,-49558,1492329616,5252
796,"И ещё — эксперимент Юнга, современная интерпретация (внимание, много английского!)",-49558,1492329640,5252
797,"виноват, я плохо читаю(((",979686,1491596035,5239
798,,152984095,1491128793,5228
799,,133238125,1491468416,5228
800,"Как-то кулуарно у вас собеседование прошло, не то что в Москве",52251395,1489930718,5220
801,"[id579285|Лидия], это во многом зависит от количества желающих, поэтому спрогнозировать сложно.",-49558,1489882038,5216
802,"Добрый день, а где пройдёт собеседование в Москве?",112068403,1488274380,5185
803,"[id112068403|Роман], пока информация уточняется!",1317792,1488349274,5185
804,"Товарищи, насколько высока вероятность стать участником КЛШ, пройдя ТОЛЬКО собеседование?)",173487110,1488377472,5185
805,"[id173487110|Dima], 100%",171494644,1488384567,5185
806,"а если ты отправил задания, тебе надо идти на собеседование",375917464,1488387518,5185
807,и когда будут известны результаты,375917464,1488387598,5185
808,"[id375917464|Саша], собеседование и вступительные задания - это два альтернативных способа попасть в КЛШ; если Вы не вполне уверены в том, что выполнили вступительные задания на сто из ста, есть смысл сходить на собеседование. В расчёт будет приниматься высший балл. Результаты зачисления будут известны в концы апреля и разосланы всем участникам отборочных испытаний электронной почтой.",-49558,1488397003,5185
809,"[id375917464|Sasha], собеседование и задание оба учитываются в отборе. Возможно, берётся лучший результат из двух.",7094449,1488463639,5185
810,А что из себя представляет собеседование?,375917464,1488464210,5185
811,"[id375917464|Саша], вам будет предложен набор задач для решения по интересующему направлению; по готовности решения обсуждаются с сотрудниками КЛШ.",-49558,1488472674,5185
812,Собеседование в случае неудачного прохождения ухудшает балл по заочному заданию?,3384879,1488547369,5185
813,"Почитала внимательно предыдущие ответы, что в зачет принимается высший балл)",3384879,1488547444,5185
814,"Добрый день. Подскажите, пожалуйста, в какие сроки планируется КЛШ?",26276154,1488597890,5185
815,"[id26276154|Елена], сезон пройдёт с 16 июля по 5 августа",-49558,1488649356,5185
816,Спасибо,26276154,1488649672,5185
817,"А можно ли прийти на собеседованик, если не проходил вступительные задания, т.к. узнал о КШЛ пару дней назад?",201796316,1489645950,5185
818,"[id201796316|Sofia], можно, приходи )",377866785,1489651513,5185
819,"[id201796316|Sofia], собеседование во многом делается для тех, кто слишком поздно узнал о КЛШ и/или не имел возможности написать вступительное задание",377866785,1489651787,5185
820,"[id377866785|Stas], спасибо. Нужно ли что-то иметь при себе на собеседование? Какие-либо документы, или же канцелярию?",201796316,1489651887,5185
821,"[id201796316|Sofia], ручку и бумагу )",377866785,1489676466,5185
822,"Спасибо, что напомнили! Уже сажусь писать ответы на ваши коварные вопросы☝",152984095,1487439410,5175
823,А когда будет известна дата собеседования?,88365103,1487516451,5175
824,"[id88365103|Екатерина], она известна! 19.03, выше объявление ;)",580818,1489340362,5175
825,Браво!,10578982,1486146017,5171
826,Только я Цепелева😁 а не Чепелева😅,145138904,1481731552,5144
827,"[id145138904|Юлия], старинная летнешкольная мудрость: 'как зондера бегунок подпишут, так сами же потом и прочитают'🙈приносим извинения, в базах у себя всё исправили!",-49558,1481786302,5144
828,"Хэй 👀 Исправьте фамилию, пожалуйста :) я Шубкина, а не Шубина :))",282056235,1481813846,5144
829,"[id282056235|Anna], 🙈👾👌",-49558,1482043738,5144
830,"То чувство, когда хочешь, но не можешь...",163406594,1481042944,5137
831,"[id163406594|Николь], очень жаль, мы были бы очень рады встрече(",1317792,1481127821,5137
832,"[id1317792|Диана], я тоже.. но увы..😢😭",163406594,1481127871,5137
833,Где можно узнать результаты?,173284181,1481643970,5137
834,"[id173284181|Евгений], скоро-скоро опубликуем в группе!",-49558,1481665094,5137
835,Зеленогорск?! Ничего себе,52793528,1474811797,5100
836,А почему же у детей гамоты без подписи и печати ? Я мама участника этого биатлона. Парни заняли первое место..,45890521,1474817210,5100
837,"[id52793528|Лиза], да, приехало 2 команды - по одном в каждом зачёте, и обе взяли по призовому месту🔥🔥🔥",-49558,1474853755,5100
838,"[id45890521|Татьяна], ого! Я была уверена, что расписалась везде, где только возможно! Приношу свои извинения(",1317792,1474853896,5100
839,А во сколько будет биатлон?),83301008,1474879534,5100
840,"[id83301008|Галина], в 10 регистрация, в 10:45 старт))",-49558,1474883310,5100
841,Чего то фот не густо 😕,5108340,1474909097,5100
842,"[id5108340|Алексей], фотографии размещены в альбоме https://vk.com/album-49558_236243658",-49558,1474960565,5100
843,"Простите за недопонимание, зачем отдельно материалы и на дисках, и через сеть?",371417452,1472994677,5084
844,"по приколу. Диски - память, сеть - для тех, кому память не дошла :p",176438353,1472998278,5084
845,"[id371417452|Сергей], в дополнение к Никите: на диски, к сожалению, вошло далеко не всё, что достойно документирования и сохранения😉",-49558,1473029049,5084
846,"А как можно получить диски тому, кто живет не в Красноярске?",157378806,1473236015,5084
847,"[id157378806|Анастасия], свяжись с вожатыми, они отправят!",1317792,1473255804,5084
848,давайте выкладывать таки,8859861,1470967628,5053
849,тру),1443643,1470916420,5047
850,Как круто жеж!,791387,1470916872,5047
851,Артём Абанов и его бригада 😂😂😂,1317792,1467652333,4920
852,"Нет, ну я бы попросил!",1097762,1468174486,4920
853,"Кстати, что необычного есть на этой фото?",4223712,1466706372,4907
854,"Андрей, я знаю, чего нет.  Вредных уборщиц нет
Палатки ещё",197960654,1466743573,4907
855,"Андрей, что из окна торчит?!",176438353,1466779847,4907
856,"[id4223712|Андрей], карандаш внизу?)",216786501,1466790926,4907
857,Новая беседка,294138644,1466860211,4907
858,И вот появился победитель=),4223712,1466957283,4907
859,"Андрей, я поступлю за это в КЛШ?",294138644,1468413617,4907
860,Ламзина здесь не хватает,80681663,1466409755,4895
861,Мусорки справа на углу,294138644,1466413975,4895
862,"Садовского в шляпке
*Ой манит начинаете, ой уже охота в КЛШ*",176438353,1466414046,4895
863,Меня)),37297343,1466414448,4895
864,"Не кого, а чего: всегда креативного расписания дня)",43215072,1466417465,4895
865,Слева от входа стол стоял,338666005,1466422137,4895
866,"Адо, есть борода! ?",93790230,1466427561,4895
867,Не вижу громкоговорителя,294138644,1468413696,4895
868,И стола для рации для вызова на арку,294138644,1468413734,4895
869,вечные ценности,319989,1466082089,4891
870,А на тех ступеньках будут ждать обеда порция голодных детей...,176438353,1466246514,4891
871,"[id176438353|Никита], главное, чтобы руки мыли школьников вовремя!)",353835640,1466267822,4891
872,А бумажные письма будут?,83301008,1461158096,4842
873,"[id83301008|Галина], зачисленным школьникам будут высланы бумажные письма с договорами",1317792,1461164249,4842
874,"Здравствуйте. Подскажите, пожалуйста, уже известны даты, в которые будет проходить КЛШ?",26276154,1457925299,4819
